TSP;KP;cost;rank;crowding_distance;fitness
"[  0 202 160   1 189 222 211 214 221 229 238 183  71 239 249 267  38 271
  73 260 151 159 233 231  79 225 237 240 118 245 256 268 137 195  90  95
 200 199 218 148 155 139  78  93 115 113 126  81  27 123 125 120  46  66
  63 192 191 243 154 215 193 144 220 107 112  87 111 266  82 264 140 251
 226 276 219 223 174 182  85  34  64  28 190 247 138  19 147 146 141  36
  53 201  54  52  48  51  50 129  49  35 270 227  96 234 217  94 216  31
 135 156 180 179 168 124 188  76  77  70  84  86  75 170  45  47  24 102
  11  67 208 207  43   2 246 205 157 252 259 261 257  56 275 116  39  57
 186 244 177 241  69 242 248 110 212 145  59 194  61 269 108  72 262 230
 236 213 165 254 206 136 153 228 127  13 198 128   5 149 143  80 197 196
 184 181 176  65  33  29 117 178  89  98 253  58  26 167 163 164 171 162
 152 121 106 166 101 104  88 105 142 122 203 103 224  62  44  25  21 263
 235 119 130 185 210 255 277  42   7 273 187 274  74  41  37 209  15  40
  60 114 109 172 158   4 175 161  83  68  32  10  30 131  20  14  12 133
  99 132 150  23 265 258 272  16 134  22 232  17  18  92 169  97  91 100
 173   3 204  55 278 250   8   6   9 279]";"[0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1]";[0.62277431 0.94423122];78;inf;[ 26535.56360263 -33001.        ]
"[  0 202  43 253  29 136 162 205 203 209 127 238  36 214 248 222 243  10
 271 267 249 277 256 195   9 200 237 245  78  93  20 140 115 148 201 182
 231 181 120 192  66  73 228  82 154 126  46  63 103 218 129 123 118 125
  97 187 111 266 224 107 112 226 223  87 240 197  54  64 250 227 137  19
  59 141 174  34 215 124 193 270  24 147 146  31  25  52  61  51 225 260
 229 156  41 234  50 217 170 207 212 216 179 168 135 178 180 172 221  28
  77  84 239 206  79 116 220  58 144  67 246  18  45 274 155  90 108 153
 259 150 208 252  53 185 165 257   6  17 261  55 183   1 242   8 213 276
 186  22 145 241  86  23  71 122 230 254 269 157   5 106  83  27  48  69
  72 110 100 219 113 128  13 171 275 143  89 198  39  33 159 244  56  75
  81 233  62 117 163 164  98  47   4  37 211 176  60 251  15  80 167 189
 101 188 142 204  94  26  70 194 152 190 166 102 105 104  88 161 191  38
  96 121 263  85 210  21 273 139  30  74 160  44  42 236 173 119  40 235
 114  95 109 262 158 149 175 138  68  32  57 131  14  12  65  11 133  49
 177  76 132 265 258 151 272  16 134 130 264 199 247 232 268  91 169  99
  92 255   3   2 278 196  35   7 184 279]";"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 1 1 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1]";[0.81037988 0.94195561];79;inf;[ 31335.46465334 -33419.        ]
"[  0 202 160 203 189 211 214 222 221 238 271 267 243 229 239   1  10 231
 225 260 233 237  15 277 245 256 137 240 200 249 268 135 195 199  95  82
 115 139 154 201 126  27 148 125 155 120  66 129 192 191 193 218  78  93
 144 123 185 107 112 111 113 266 264  73  63 140 223 215 182  64  46 108
  38  28 220 124 141 156  53  87  49  48 209  50  35  85 226  20 219 234
  34  58 174  52  19 179 138  33  77  74 147  70 216  84  86 146  75  54
  94  79  51  36  45 270 217 170  23  31 227  76 251 259 261 257 178 116
  55 186 180 183 165 168  43  47  29 244  90 242 208  67 212  24 157  11
 246 205 207 252 250  56 110 213 228  61  71 127  57 128 241 230  13 143
 198   4  69  72 197 248 275 184 181  89 236  80  81  65 254 136 117  98
  96   5 145 163 176  59 187 188 159 166 262 206 153  62 104 105 142 167
 152 102 106 196  88  44 121 162 190  26 101  25  21 224 210 255 164 273
 119 122 253  39 171 103  40 194 235  60 274  41  37 114  42 109 263 118
  68 172 161  30  32 131 133  83  12 177 150 151 149  14  16 134 158 175
 265 272 276 132 269 247 232  92 258  91 130  17  22  18 173 278 169  97
  99 100   3 204   6   2   8   7   9 279]";"[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]";[0.62306756 0.94496072];79;inf;[ 26543.06650543 -32867.        ]
"[  0 219 189 203 214 211 199  23  17 243 267 279 231 245 165 249  10  49
 238  21  15 271 260 237 182 180 233 137  78 195  43 256 148 103 115 166
 155 201  27  11 107 123 139  31  76  66  93  18 272   1  82 275 113 126
   8 114  51 120  73  63  55 192 125 274 132 220 266 191 206 111 149 144
 239 223  90  64 112 152  34  28 209  24 226  94  77 215 138  20   5  57
 156 213 147  38 116 146  22 141  48 183  62 197  36  58  54 212  52  35
  97 270  33  99 216 173 234 276 221 179 127  16 258  25 178  86  79 254
 168 170  45  74 185  84  80  60  95 251 246  29  56 250  87 259 242 222
 218 193 136 130 248 157 186  92  59 145 236 241 153 261 257  71 140  19
 277  72 110 262  81  46   4 207 159 227 124 228 135 128 264  13 167  96
  53 235 187 143 181 176  61 184  65  89  98 171 169  42 164 102 194 252
   3 117 104 208 101 162  75 188 122 142 210 244 205 154 105 121 106  88
  44 253  41  26 263 268 255  39 230 200 224 172  37 158  40   7 273 161
 118 190  83 108  30 131 109 160  14  12 133  50  68 150 175 151 265 202
 177 174 217 269 134 129  70  32 240  85 196  69  67 198  91 163  47 247
 232 119 225 278   6   2 100 204 229   9]";"[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.77720921 0.94473207];79;2.0;[ 30486.79081422 -32909.        ]
"[  0 202 203 211 214 252 160 243 189 222 221 229 271   1 239  15 237 230
 277  10 245 267 249 260 256 268 135 137 195 106 231 200 225 233 240 139
  46 155  78 199 201 148 228  95  82  22 113 126 154 129  93 123 115 192
 191 120  66 185  73 151  27 220 218 125 238 193 144  87 107 111 244 264
 140 215 223 226 182 108 219  64 174 141  34 147  85  20  38  49 209  28
  35  19  51 156  53  54  52  50 124  36 138 180  58  33 177 227  31  77
 234 165 216 168 217 170  76   7 178  24  74 207  86 179  75  94 205 110
  79  67  43  70  29  84  90  23 250 251 242 259  45  47 261 116 257  56
  55  57 186  59 183 241 248 212 145 157 236 213  61  69  72 262 246  63
 254 136 128 153 208 275 143 104  13 206 127 181  80 159 278 270 197  65
  62 167 196  98   5 162   4 184 188 176 146 102 105 194  81  11  89 122
 103 117  71  96 163 164 187  26 190  21 166 101 171 112 263 142 255 121
  88 224  39  44  40  25 119 158 274  42  41 253 235 210 273 152  68 198
  60 114 109 175 172 118 132 161  83  32 131 150  30  14  12 133 258 149
 265  48 272  16 269 134 130  37 247 169  17  92  18 276 232  99 100  97
  91 266 173 204   3   2   8   6   9 279]";"[0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1]";[0.66761211 0.95105261];80;inf;[ 27682.74177821 -31748.        ]
"[  0 160 203  92 214 211 239 114  81 277 189  10  53  73   1 148 260 221
 233 231 271 268 199 240 237  27 256 245  28 169 143 135  78 197 137  95
 194 195 129 201 139  49 154 155 126 152 241  46 262  23 115 191 220 144
 192 193 226 218 170  63  20 266 264  83 181 215  66  33  54  51 150  61
 111  38 124  19  85 204  77 174 156  39 108  52  36 219 243 208  31 223
  87  48 180 238 107 178  86 138 157 141 146 179 165 168 274  67 227  76
  29 145 224  75  94 187  43  69 270 246 117 251  11 250 259  64  74 113
 216 267 205 253  56  55  34 235  79 153 183  15 147 248 110  70 249   4
 206 244 228  71 212 225  90 184  47 236 254 176 261 200  72 234 136  14
 230 252 127 275  41  96 142   5 186 163 159 196   7  80 242  89  62 167
  98 185 164 161 209 101  35 162 140 188 171 166 128 202  13 104 198 125
 102  21 106  88  44  26 121  82  25 112 273 263  57  42   9 210 182  58
 190 120 119  45 175 116 105  60 229  65  50 172 103  68 158 109 118 255
 217  30  37 132 177 272 134  40 122  17  59  22  18  91  84 265 123  99
  12 133  32 278 258 151  16 276 269 130 222  24 247 232   3 257   8  97
 207   6 100  93 213 173   2 149 279 131]";"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 0 0 0
 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1]";[0.82051037 0.94314785];80;inf;[ 31594.65379314 -33200.        ]
"[  0 160 189 203  92 214 211  98 239 231 221 114 243  81 240 277 271  10
  53 260 256 148  80   1 233 225 237 126  27 268 245 143 199 201 135 155
  78  93 197 236 137 194 195 139 154  49 129 123  95 125 120  46  66  73
  63 262 115 192 193 144 111 209 226 218 170  20 266 220 264  83 181 215
  54  51 150  61  34  38  19  28 124  85 204  77 174 156  39 108 141  52
  76  36 219  58  50 208  33 223  31 270  87  48 180 227 250 168 238 107
  86 138 157 146 109 274  67  29 145 224 187  45  11  23 246 117 205 251
 259  64  74 113 216 178 188  56 207 267  75  94 183 235  79 153 186 241
  15 242 147 110  70  69 249   4 206 244 228 212  72  43  90 184  47  71
 176 261 200 234  14 230 252   5 127  41  96 142 275 159 196   7 248  55
  89  62 167 185 163 161 101 254 190  35 162 136 140 166 128 102 202  44
  13 104 152  26 198  21 263 106  88 210 191 121  82  25 112 273  57 253
  42   9 164 182 119 179 175 116 105  60 229  65 118 172 103  68 158 255
 217  30  32 132  37 131 133 177 272 134  40 122 171 265  59  22  18  16
  91  84  99  12  17 169  97 278 258 151 165 276 269 130 222  24 247 232
   3 257   8   6   2 100 213 173 149 279]";"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 0
 0 0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1]";[0.77401169 0.94926696];80;1.060768338769547;[ 30404.98214068 -32076.        ]
"[  0  74 179 227  54 211 176 210 214  60 239 222 218 269  10 208 175 243
 256 268  15 260 202 267 225 194 224 185  80 200 109 253 201 275 154 233
 219 155  99 276  17 133 266 129  87 264 120 149  73 241  78  93 193 115
  18 238 126  46 143  66  63 112  32 140  44 191  57 257  85  79 156 111
 209 137 226 215 171 182 108 166  34 124  28  65  20 107 183 146  72 173
 141 147  53 164  48  51  35  77  50   7  33 178 270 192 188 180  36  86
 170  76 217 152  45 213 172 203  84  97 169  43  67  23 277 246  11 250
 207 159 259 234  64 116  29  94 195 240  55 186 125  75  68  38 271 157
  59 248  71 212 220  52 262 230   3 254 136  27 139 247 110  13 216 128
 231 228 205 229 206  70 127  90 153  61 102 197 198 244  89 181  58 189
  37  56  96  81  62  24 223 145  14 249 117 123  98 167 103 199 163 232
 135 187  88 190  83   2 132 104 105   4 142 130 255 273 122  19 106 151
 274  25 119  26  21  92  40  42 144 261  69 196  95 236 263  41 158 114
  39 113  82 162 168  30 221 138 131  47 118 150 160 165 161 265  16 272
 252 134 148  12 177  22  49   1 174 258 242 121  91 251 100 237 278 204
   5 235  31 101 184   8   6   9 279 245]";"[0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0
 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]";[0.78682474 0.94557045];80;0.939231661230453;[ 30732.80475503 -32755.        ]
"[  0 202 241 160 189 208 203 222 243  23 196 154 238 239 267 204   1 225
 240  88 166 245 247  22  92 249 177 135  13 129 199 172 270   5 200 148
 131  82 201   3  74  93  89 248 113 122 126 192  27 273  15 123 205  87
 191  73 209 194 144 226 231 219 223 112 140  38 224 259 264 266 252 229
  64 182  85  34 124 116  62  58  53  52  46 141  39 206 156  50  54  21
 103  49  48  51  55 183 221  79 178 185 217 180 170  77  70  84  86  75
  94  90 146  47 179 211  24  45  11 165 168 110 268 257 251 169 193 157
 271 246 115 242 118  59  20 108 207  71  76  19 125 214 111  57 244  12
 220 145 147 127 213 155  61 143 197 262 263 236 228  69 159  35  43 250
 136 128 230 227 254 175  96 138  16 198 272 255 256   4  80 104  65 275
 167  44  95 237 137  28 121 120 279 176 101  81 117  36  37   7 105  68
 277  17  29 253 164 162 187  63  26 274 171 119 190  98 235 215  72 216
 195 184  67 260 114 130  42  41 186 139 210 161 174 102  30  10  40  60
 152 106 158  14 151 142 265  31 258 181  56 163  25  83 107 149  32 261
  78 133 134 132 150 232 218  18  97 269  91 276  99 212  33 233  66 100
 173 234   6   2 278 153   8 188   9 109]";"[0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0
 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0
 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1]";[0.77662432 0.94830336];80;0.5514319755678443;[ 30471.82627617 -32253.        ]
"[  0 253   9  50 139 214 221 174 259 243 200  15 161   1 260 231 217 109
 127 233 272  94  38   3 240 137 195  54 178 201 245 249 148  93  78  16
 232 121  82  31 261 113  27 192 213 129 125 241 126  36  10 262  72  46
 111  63  60 220 218 144 107 188 230 176  67 209 264 215  19  34  64 124
  85 105 268 204  28 238 189 147 101 135 146  58  87  53  52  35 279  33
  48  51  66 277 270 180 156 227  26 216 179 165 170 168 251 154  77  74
  84  75 208 255  90  91  45  43  30  29 110 150  11  24 211 236  79 250
 205  23 141 252  68 257 248 160  55 145 103  59  69  99 199 197 242 212
 275 116 244 193 183  47 153 228 254 206  20  65   4 128  13 181  71 104
 157  62 219 172 210 267 278 143 198 196 162 184 159 117 166 115 186 164
 122  81  61 167 190 112  98  96 163 142 187 191  49  70 102 229 194   5
 203  88 263 234  21 106 185  80 225 224 136 171  37 123 235 100 256 274
  76  22 207  41  95 138  39  40 114  44  56 237 266  57 175 158  25 202
 133  14  83  32 131 119  42  12 265 177  89 151 149 258  86 173 246 132
   8 269 273 134 118 130 169  17  18 155 276 223 120  92 247 239 140  97
 152 271  73   6   2 222 226 108   7 182]";"[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0
 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]";[0.763663   0.95207609];81;inf;[ 30140.21010426 -31560.        ]
"[  0  63 238 155 202  21 138  55  12  10  58 141 265 271 117 222  85 247
 260 193  72  64  42 231 129  90 237  33 245 249 103 151 137   8 164 199
  81 223  32 230 203  78  24  97 162 101 168  23  15   6 272 185 126 216
  26 276  66  82  95 154 192 224 191  18  75 201 113  92   3 195 125 173
 189 243 266   9 263 167 211  43 215 218 145  40  28  36 197 148 108 140
  69  20 219 147 182 174   5 233  34 116 156 244  30 187 119 220  48  49
 123 206 274  50 135  74 171  38 217  19 180   7  84  11 170 256 181 124
  86 208 112  94 258  67  45 251 127 110 275 250 120  46 194 207 228 225
 252 259 205  71 277 111  57 261 227 153 212 157 214  56 264 241 213 279
 175 262 128  60  31 236  61 176 115 240  13 278 136 165  79  25  59  91
 143 269 196  51 179 146 234  89 144  80  27 248  65 160 257 268  96  98
  62 158 106 163 221 190 166 102  76 226 188 105  29 142 104 246 229 254
  35  53  44   1 270  68 122 253 200  88   4 107 255  93  41 184 186 210
  47  37 109  39 139   2  14 114 267 100  52 133 172 118 132  87  83 177
  70 150 242 131 159 239 149 235  73  16 134  22  77 273 161 130  54 169
 152  99 232 178 121 209  17 198 204 183]";"[1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]";[0.96776206 0.94328396];81;inf;[ 35362.09815545 -33175.        ]
